Pavarde Vardas ND1 ND2 ND3 ND4 ND5 Egzaminas
Pavarde558 Vardas558 6 3 3 10 7 6
Pavarde559 Vardas559 4 9 3 7 8 3
Pavarde560 Vardas560 8 2 9 3 6 1
Pavarde561 Vardas561 4 3 3 8 6 6
Pavarde562 Vardas562 3 8 8 7 3 8
Pavarde563 Vardas563 7 3 2 3 2 2
Pavarde564 Vardas564 1 1 10 8 8 3
Pavarde565 Vardas565 9 3 4 2 3 5
Pavarde566 Vardas566 10 9 9 3 9 2
Pavarde567 Vardas567 9 1 7 5 1 5
Pavarde568 Vardas568 7 7 1 2 5 6
Pavarde569 Vardas569 3 1 4 5 9 9
Pavarde570 Vardas570 10 9 2 3 5 10
Pavarde571 Vardas571 1 5 9 10 8 1
Pavarde572 Vardas572 9 10 10 1 1 1
Pavarde573 Vardas573 7 9 6 1 8 9
Pavarde574 Vardas574 8 1 10 2 8 1
Pavarde575 Vardas575 5 9 9 10 4 8
Pavarde576 Vardas576 5 2 2 1 8 10
Pavarde577 Vardas577 7 2 5 5 1 2
Pavarde578 Vardas578 1 5 10 1 10 1
Pavarde579 Vardas579 5 4 4 8 7 8
Pavarde580 Vardas580 2 10 6 6 8 10
Pavarde581 Vardas581 3 9 6 5 1 7
Pavarde582 Vardas582 4 2 5 5 5 6
Pavarde583 Vardas583 5 4 5 7 2 3
Pavarde584 Vardas584 6 4 8 6 2 9
Pavarde585 Vardas585 10 4 2 2 3 3
Pavarde586 Vardas586 1 2 6 10 10 6
Pavarde587 Vardas587 7 9 8 6 4 5
Pavarde588 Vardas588 5 9 8 7 3 7
Pavarde589 Vardas589 3 5 6 7 7 2
Pavarde590 Vardas590 2 8 10 6 2 3
Pavarde591 Vardas591 10 8 6 1 8 6
Pavarde592 Vardas592 10 5 10 9 1 6
Pavarde593 Vardas593 2 8 7 4 6 3
Pavarde594 Vardas594 4 1 3 2 10 3
Pavarde595 Vardas595 8 2 8 4 2 3
Pavarde596 Vardas596 8 6 5 7 4 10
Pavarde597 Vardas597 9 1 1 6 5 3
Pavarde598 Vardas598 5 10 4 5 10 10
Pavarde599 Vardas599 3 8 5 9 3 10
Pavarde600 Vardas600 10 10 5 6 6 7
Pavarde601 Vardas601 2 6 6 7 8 8
Pavarde602 Vardas602 6 9 10 2 1 8
Pavarde603 Vardas603 1 2 3 4 7 7
Pavarde604 Vardas604 9 2 4 8 8 2
Pavarde605 Vardas605 5 8 4 6 1 5
Pavarde606 Vardas606 3 3 4 10 8 10
Pavarde607 Vardas607 10 10 10 2 6 10
Pavarde608 Vardas608 5 7 8 4 4 3
Pavarde609 Vardas609 3 10 10 10 3 3
Pavarde610 Vardas610 2 6 3 9 4 3
Pavarde611 Vardas611 9 1 2 9 5 4
Pavarde612 Vardas612 7 9 2 1 1 5
Pavarde613 Vardas613 5 7 10 3 7 7
Pavarde614 Vardas614 1 3 8 3 4 8
Pavarde615 Vardas615 8 3 10 10 3 8
Pavarde616 Vardas616 5 6 1 9 3 5
Pavarde617 Vardas617 3 2 9 8 2 7
Pavarde618 Vardas618 2 9 3 10 1 10
Pavarde619 Vardas619 4 2 9 6 1 1
Pavarde620 Vardas620 10 10 1 1 6 4
Pavarde621 Vardas621 10 1 8 9 3 6
Pavarde622 Vardas622 5 10 6 4 7 5
Pavarde623 Vardas623 2 6 4 7 9 3
Pavarde624 Vardas624 5 4 2 4 5 7
Pavarde625 Vardas625 8 3 8 4 9 6
Pavarde626 Vardas626 10 1 5 5 6 5
Pavarde627 Vardas627 10 4 8 8 5 2
Pavarde628 Vardas628 10 9 3 2 1 1
Pavarde629 Vardas629 2 7 3 7 3 5
Pavarde630 Vardas630 1 2 6 8 2 9
Pavarde631 Vardas631 2 5 3 8 5 3
Pavarde632 Vardas632 9 2 7 7 1 2
Pavarde633 Vardas633 10 4 1 3 10 6
Pavarde634 Vardas634 2 4 9 5 1 2
Pavarde635 Vardas635 7 1 2 5 10 3
Pavarde636 Vardas636 1 1 4 8 3 2
Pavarde637 Vardas637 10 8 9 3 3 5
Pavarde638 Vardas638 3 7 5 9 8 6
Pavarde639 Vardas639 4 3 7 10 1 6
Pavarde640 Vardas640 1 2 8 4 7 7
Pavarde641 Vardas641 1 6 9 10 5 9
Pavarde642 Vardas642 7 7 4 1 1 2
Pavarde643 Vardas643 2 7 10 8 6 7
Pavarde644 Vardas644 7 9 3 10 3 7
Pavarde645 Vardas645 1 8 1 6 7 7
Pavarde646 Vardas646 4 5 2 5 5 4
Pavarde647 Vardas647 2 6 3 1 10 5
Pavarde648 Vardas648 9 5 7 3 10 7
Pavarde649 Vardas649 10 10 6 8 8 2
Pavarde650 Vardas650 7 10 10 8 3 7
Pavarde651 Vardas651 5 1 5 10 6 4
Pavarde652 Vardas652 8 5 8 6 3 1
Pavarde653 Vardas653 10 7 2 8 1 6
Pavarde654 Vardas654 10 7 6 1 1 2
Pavarde655 Vardas655 2 5 8 9 10 1
Pavarde656 Vardas656 4 1 6 10 5 10
Pavarde657 Vardas657 2 7 2 1 3 6
Pavarde658 Vardas658 3 5 6 7 8 7
Pavarde659 Vardas659 10 10 2 7 6 3
Pavarde660 Vardas660 6 9 2 4 1 9
Pavarde661 Vardas661 4 7 8 4 8 7
Pavarde662 Vardas662 10 5 1 5 9 4
Pavarde663 Vardas663 2 6 10 5 9 5
Pavarde664 Vardas664 4 10 4 9 10 1
Pavarde665 Vardas665 2 9 5 4 10 4
Pavarde666 Vardas666 9 7 9 4 3 5
Pavarde667 Vardas667 5 9 3 2 1 5
Pavarde668 Vardas668 1 5 4 7 6 9
Pavarde669 Vardas669 4 8 8 10 1 10
Pavarde670 Vardas670 5 5 6 4 1 10
Pavarde671 Vardas671 5 5 9 5 8 9
Pavarde672 Vardas672 1 7 3 8 10 10
Pavarde673 Vardas673 10 1 3 4 7 8
Pavarde674 Vardas674 2 5 3 7 3 3
Pavarde675 Vardas675 4 3 9 10 2 1
Pavarde676 Vardas676 8 7 7 7 6 1
Pavarde677 Vardas677 1 10 6 10 8 3
Pavarde678 Vardas678 2 8 2 2 4 5
Pavarde679 Vardas679 10 2 1 10 7 4
Pavarde680 Vardas680 10 5 6 4 8 8
Pavarde681 Vardas681 10 6 10 8 3 8
Pavarde682 Vardas682 4 3 10 10 8 1
Pavarde683 Vardas683 2 1 3 7 2 7
Pavarde684 Vardas684 5 3 4 1 9 7
Pavarde685 Vardas685 9 9 1 5 10 1
Pavarde686 Vardas686 7 8 6 7 4 5
Pavarde687 Vardas687 5 2 5 6 6 10
Pavarde688 Vardas688 8 2 4 3 1 3
Pavarde689 Vardas689 4 5 1 3 2 2
Pavarde690 Vardas690 2 7 6 5 10 5
Pavarde691 Vardas691 6 3 1 6 4 8
Pavarde692 Vardas692 5 6 3 10 5 1
Pavarde693 Vardas693 7 10 6 1 6 8
Pavarde694 Vardas694 5 8 6 6 4 8
Pavarde695 Vardas695 3 8 9 10 3 2
Pavarde696 Vardas696 7 4 7 8 5 7
Pavarde697 Vardas697 2 3 10 6 1 7
Pavarde698 Vardas698 3 2 10 7 7 3
Pavarde699 Vardas699 7 4 6 2 10 9
Pavarde700 Vardas700 1 3 4 6 6 5
Pavarde701 Vardas701 8 6 9 3 9 2
Pavarde702 Vardas702 8 3 2 4 5 5
Pavarde703 Vardas703 9 3 9 7 4 6
Pavarde704 Vardas704 6 1 8 2 10 5
Pavarde705 Vardas705 4 4 5 8 7 5
Pavarde706 Vardas706 8 8 6 1 9 1
Pavarde707 Vardas707 4 4 2 3 1 3
Pavarde708 Vardas708 5 10 5 8 5 3
Pavarde709 Vardas709 4 9 2 5 2 9
Pavarde710 Vardas710 8 8 2 5 3 2
Pavarde711 Vardas711 5 1 9 6 2 10
Pavarde712 Vardas712 3 8 10 9 9 6
Pavarde713 Vardas713 4 1 2 5 10 9
Pavarde714 Vardas714 5 4 4 4 7 1
Pavarde715 Vardas715 10 1 2 1 3 3
Pavarde716 Vardas716 1 4 9 1 1 4
Pavarde717 Vardas717 2 6 2 2 10 8
Pavarde718 Vardas718 8 6 10 8 7 9
Pavarde719 Vardas719 9 6 3 5 5 1
Pavarde720 Vardas720 7 3 8 2 3 7
Pavarde721 Vardas721 5 7 1 3 1 7
Pavarde722 Vardas722 8 6 6 2 10 3
Pavarde723 Vardas723 8 7 1 9 2 9
Pavarde724 Vardas724 7 3 2 8 8 10
Pavarde725 Vardas725 2 3 8 10 4 2
Pavarde726 Vardas726 1 9 9 8 1 8
Pavarde727 Vardas727 5 6 5 6 9 8
Pavarde728 Vardas728 5 2 4 4 1 10
Pavarde729 Vardas729 10 1 5 9 3 3
Pavarde730 Vardas730 7 9 4 4 9 8
Pavarde731 Vardas731 8 6 1 4 6 10
Pavarde732 Vardas732 5 7 4 9 3 6
Pavarde733 Vardas733 9 9 8 1 4 8
Pavarde734 Vardas734 4 8 9 5 9 7
Pavarde735 Vardas735 3 6 2 10 4 6
Pavarde736 Vardas736 4 7 1 3 1 9
Pavarde737 Vardas737 6 2 4 10 5 9
Pavarde738 Vardas738 5 5 7 4 3 8
Pavarde739 Vardas739 8 1 10 9 6 10
Pavarde740 Vardas740 3 3 8 6 5 3
Pavarde741 Vardas741 8 9 2 2 3 1
Pavarde742 Vardas742 10 10 1 9 10 1
Pavarde743 Vardas743 5 8 1 8 5 2
Pavarde744 Vardas744 8 1 10 6 4 3
Pavarde745 Vardas745 6 8 5 3 1 6
Pavarde746 Vardas746 2 1 1 7 2 10
Pavarde747 Vardas747 6 1 3 8 7 2
Pavarde748 Vardas748 6 2 1 10 3 3
Pavarde749 Vardas749 3 3 2 8 7 7
Pavarde750 Vardas750 9 3 6 7 7 2
Pavarde751 Vardas751 5 6 5 2 5 4
Pavarde752 Vardas752 2 7 3 6 4 2
Pavarde753 Vardas753 9 2 10 3 9 7
Pavarde754 Vardas754 8 10 5 7 3 6
Pavarde755 Vardas755 8 1 4 8 7 10
Pavarde756 Vardas756 8 1 8 9 1 3
Pavarde757 Vardas757 4 3 8 1 8 2
Pavarde758 Vardas758 4 10 6 9 10 7
Pavarde759 Vardas759 4 1 9 4 9 4
Pavarde760 Vardas760 2 1 9 9 10 1
Pavarde761 Vardas761 6 7 5 9 5 6
Pavarde762 Vardas762 4 9 8 1 5 10
Pavarde763 Vardas763 7 2 7 1 5 10
Pavarde764 Vardas764 1 8 5 3 1 4
Pavarde765 Vardas765 3 6 9 2 8 4
Pavarde766 Vardas766 2 3 5 5 7 7
Pavarde767 Vardas767 8 7 1 3 1 3
Pavarde768 Vardas768 6 8 2 6 3 4
Pavarde769 Vardas769 10 7 10 10 7 1
Pavarde770 Vardas770 9 2 4 4 10 9
Pavarde771 Vardas771 4 3 3 1 9 3
Pavarde772 Vardas772 10 6 10 2 5 7
Pavarde773 Vardas773 3 9 9 3 5 1
Pavarde774 Vardas774 1 8 7 3 2 6
Pavarde775 Vardas775 8 7 3 2 9 7
Pavarde776 Vardas776 5 6 1 5 1 6
Pavarde777 Vardas777 10 3 10 4 7 3
Pavarde778 Vardas778 5 5 2 5 10 3
Pavarde779 Vardas779 8 3 5 10 3 7
Pavarde780 Vardas780 6 2 4 1 3 4
Pavarde781 Vardas781 1 7 3 3 5 5
Pavarde782 Vardas782 7 5 6 7 10 10
Pavarde783 Vardas783 3 4 4 8 6 9
Pavarde784 Vardas784 2 10 2 10 7 6
Pavarde785 Vardas785 8 8 6 8 2 8
Pavarde786 Vardas786 6 2 10 2 8 6
Pavarde787 Vardas787 3 6 5 5 3 9
Pavarde788 Vardas788 8 6 5 5 8 4
Pavarde789 Vardas789 4 10 10 10 7 2
Pavarde790 Vardas790 6 3 5 2 8 8
Pavarde791 Vardas791 2 10 2 3 9 10
Pavarde792 Vardas792 6 7 6 6 5 9
Pavarde793 Vardas793 4 7 1 8 8 2
Pavarde794 Vardas794 1 3 4 7 7 3
Pavarde795 Vardas795 4 10 8 10 10 9
Pavarde796 Vardas796 2 3 10 1 2 7
Pavarde797 Vardas797 3 3 4 10 3 2
Pavarde798 Vardas798 10 4 5 5 2 8
Pavarde799 Vardas799 1 7 10 9 1 6
Pavarde800 Vardas800 5 4 9 4 5 7
Pavarde801 Vardas801 3 9 1 8 6 5
Pavarde802 Vardas802 4 8 10 7 10 2
Pavarde803 Vardas803 9 1 5 9 3 7
Pavarde804 Vardas804 9 1 9 3 1 4
Pavarde805 Vardas805 1 3 9 4 3 5
Pavarde806 Vardas806 3 3 4 9 6 4
Pavarde807 Vardas807 6 9 2 7 3 5
Pavarde808 Vardas808 5 10 3 10 7 5
Pavarde809 Vardas809 9 5 1 4 9 2
Pavarde810 Vardas810 7 7 9 10 9 8
Pavarde811 Vardas811 10 6 5 10 3 8
Pavarde812 Vardas812 8 10 9 3 10 7
Pavarde813 Vardas813 8 4 10 2 6 1
Pavarde814 Vardas814 6 6 6 8 3 4
Pavarde815 Vardas815 1 2 4 6 5 6
Pavarde816 Vardas816 4 2 6 6 10 5
Pavarde817 Vardas817 2 10 6 5 2 1
Pavarde818 Vardas818 5 1 10 5 8 9
Pavarde819 Vardas819 4 4 8 2 1 8
Pavarde820 Vardas820 1 8 6 7 8 8
Pavarde821 Vardas821 3 6 6 3 8 1
Pavarde822 Vardas822 10 5 1 9 9 6
Pavarde823 Vardas823 8 6 7 1 6 9
Pavarde824 Vardas824 8 2 8 5 2 4
Pavarde825 Vardas825 1 6 8 3 9 10
Pavarde826 Vardas826 6 4 9 6 7 5
Pavarde827 Vardas827 4 7 6 4 9 4
Pavarde828 Vardas828 4 1 10 10 10 6
Pavarde829 Vardas829 3 1 1 10 5 9
Pavarde830 Vardas830 3 5 8 9 6 2
Pavarde831 Vardas831 9 10 10 6 5 10
Pavarde832 Vardas832 4 7 4 1 9 10
Pavarde833 Vardas833 7 4 6 7 7 8
Pavarde834 Vardas834 1 1 8 3 10 6
Pavarde835 Vardas835 3 10 9 6 1 1
Pavarde836 Vardas836 9 8 8 3 2 2
Pavarde837 Vardas837 6 9 6 10 8 4
Pavarde838 Vardas838 7 10 3 2 5 7
Pavarde839 Vardas839 9 8 4 10 10 4
Pavarde840 Vardas840 5 6 8 1 4 6
Pavarde841 Vardas841 2 10 4 9 6 9
Pavarde842 Vardas842 1 9 6 9 8 1
Pavarde843 Vardas843 1 7 5 10 7 9
Pavarde844 Vardas844 2 2 5 10 8 5
Pavarde845 Vardas845 7 5 4 7 6 8
Pavarde846 Vardas846 9 1 9 8 4 6
Pavarde847 Vardas847 8 9 1 6 5 5
Pavarde848 Vardas848 9 10 10 1 6 8
Pavarde849 Vardas849 7 5 7 5 1 4
Pavarde850 Vardas850 10 2 7 4 8 7
Pavarde851 Vardas851 8 6 10 3 5 8
Pavarde852 Vardas852 4 4 7 5 8 2
Pavarde853 Vardas853 5 5 10 6 7 2
Pavarde854 Vardas854 3 8 5 6 9 4
Pavarde855 Vardas855 4 6 5 4 6 10
Pavarde856 Vardas856 8 7 7 3 6 7
Pavarde857 Vardas857 10 2 10 6 5 3
Pavarde858 Vardas858 2 8 8 10 8 5
Pavarde859 Vardas859 6 7 5 1 3 10
Pavarde860 Vardas860 8 8 10 2 7 5
Pavarde861 Vardas861 1 7 7 1 7 1
Pavarde862 Vardas862 9 6 7 8 8 2
Pavarde863 Vardas863 3 3 4 8 4 7
Pavarde864 Vardas864 1 9 2 10 1 9
Pavarde865 Vardas865 8 10 2 9 1 4
Pavarde866 Vardas866 4 7 4 1 5 2
Pavarde867 Vardas867 7 10 4 5 4 9
Pavarde868 Vardas868 5 5 1 4 10 1
Pavarde869 Vardas869 6 3 8 3 2 8
Pavarde870 Vardas870 2 2 8 9 4 8
Pavarde871 Vardas871 4 7 9 9 2 1
Pavarde872 Vardas872 9 1 6 8 4 4
Pavarde873 Vardas873 3 4 6 2 9 1
Pavarde874 Vardas874 8 5 3 4 5 6
Pavarde875 Vardas875 1 2 3 10 1 2
Pavarde876 Vardas876 8 6 5 4 10 5
Pavarde877 Vardas877 4 9 9 6 10 10
Pavarde878 Vardas878 1 2 1 2 4 8
Pavarde879 Vardas879 3 10 4 4 5 8
Pavarde880 Vardas880 8 9 6 4 3 4
Pavarde881 Vardas881 8 7 6 3 7 2
Pavarde882 Vardas882 5 6 3 10 2 4
Pavarde883 Vardas883 1 8 3 7 7 4
Pavarde884 Vardas884 1 2 2 3 4 1
Pavarde885 Vardas885 1 8 2 1 2 8
Pavarde886 Vardas886 10 8 8 8 9 5
Pavarde887 Vardas887 9 2 1 9 5 9
Pavarde888 Vardas888 4 1 10 3 9 8
Pavarde889 Vardas889 9 9 10 7 10 10
Pavarde890 Vardas890 5 5 8 10 7 7
Pavarde891 Vardas891 2 7 1 10 10 1
Pavarde892 Vardas892 5 4 10 6 4 2
Pavarde893 Vardas893 5 3 10 4 4 1
Pavarde894 Vardas894 10 5 8 9 1 5
Pavarde895 Vardas895 2 9 9 9 5 7
Pavarde896 Vardas896 3 1 5 3 9 7
Pavarde897 Vardas897 7 6 5 10 8 6
Pavarde898 Vardas898 8 2 5 2 5 10
Pavarde899 Vardas899 4 5 2 9 5 6
Pavarde900 Vardas900 6 5 6 9 9 3
Pavarde901 Vardas901 6 10 7 10 4 5
Pavarde902 Vardas902 10 3 8 4 9 3
Pavarde903 Vardas903 9 1 4 6 1 8
Pavarde904 Vardas904 5 6 7 6 1 1
Pavarde905 Vardas905 8 10 8 2 6 10
Pavarde906 Vardas906 7 1 1 4 4 3
Pavarde907 Vardas907 8 9 8 8 3 10
Pavarde908 Vardas908 6 1 2 6 5 1
Pavarde909 Vardas909 9 4 3 9 10 10
Pavarde910 Vardas910 4 7 6 3 3 7
Pavarde911 Vardas911 7 3 10 10 1 10
Pavarde912 Vardas912 3 10 5 8 2 4
Pavarde913 Vardas913 10 7 2 8 9 1
Pavarde914 Vardas914 8 2 2 7 9 4
Pavarde915 Vardas915 7 8 1 8 8 8
Pavarde916 Vardas916 4 5 10 10 4 7
Pavarde917 Vardas917 9 8 5 8 7 4
Pavarde918 Vardas918 1 1 1 7 7 7
Pavarde919 Vardas919 1 3 6 3 7 8
Pavarde920 Vardas920 9 7 10 10 1 3
Pavarde921 Vardas921 5 5 5 10 7 9
Pavarde922 Vardas922 2 7 4 9 1 6
Pavarde923 Vardas923 9 9 3 7 7 4
Pavarde924 Vardas924 7 4 10 6 8 10
Pavarde925 Vardas925 10 1 6 8 8 5
Pavarde926 Vardas926 9 4 4 4 10 6
Pavarde927 Vardas927 4 1 5 9 7 3
Pavarde928 Vardas928 3 9 7 1 3 10
Pavarde929 Vardas929 4 7 5 6 8 10
Pavarde930 Vardas930 1 9 4 5 3 4
Pavarde931 Vardas931 8 1 6 4 4 7
Pavarde932 Vardas932 9 1 3 9 6 7
Pavarde933 Vardas933 7 9 5 3 8 6
Pavarde934 Vardas934 3 5 9 8 1 2
Pavarde935 Vardas935 4 1 8 3 7 6
Pavarde936 Vardas936 1 3 10 5 4 7
Pavarde937 Vardas937 6 6 9 3 1 8
Pavarde938 Vardas938 9 7 9 4 7 5
Pavarde939 Vardas939 6 4 3 8 7 4
Pavarde940 Vardas940 3 9 6 1 8 1
Pavarde941 Vardas941 9 2 3 3 5 4
Pavarde942 Vardas942 3 10 7 1 2 3
Pavarde943 Vardas943 3 2 4 10 10 3
Pavarde944 Vardas944 8 4 4 2 8 5
Pavarde945 Vardas945 5 9 6 7 10 4
Pavarde946 Vardas946 2 10 9 3 5 10
Pavarde947 Vardas947 7 7 7 3 1 10
Pavarde948 Vardas948 5 10 1 4 9 9
Pavarde949 Vardas949 3 6 6 4 4 8
Pavarde950 Vardas950 8 10 5 8 8 10
Pavarde951 Vardas951 9 5 8 8 7 2
Pavarde952 Vardas952 8 8 6 10 10 5
Pavarde953 Vardas953 6 2 9 10 9 7
Pavarde954 Vardas954 3 3 9 10 1 7
Pavarde955 Vardas955 9 3 4 1 9 2
Pavarde956 Vardas956 2 4 1 5 2 4
Pavarde957 Vardas957 7 5 8 3 8 1
Pavarde958 Vardas958 3 2 9 10 5 7
Pavarde959 Vardas959 9 9 4 7 6 3
Pavarde960 Vardas960 2 1 1 6 4 8
Pavarde961 Vardas961 8 10 9 8 7 5
Pavarde962 Vardas962 3 2 8 9 7 9
Pavarde963 Vardas963 1 5 5 6 2 10
Pavarde964 Vardas964 7 9 7 3 2 1
Pavarde965 Vardas965 9 1 8 8 6 9
Pavarde966 Vardas966 4 3 2 5 5 6
Pavarde967 Vardas967 7 5 3 5 10 1
Pavarde968 Vardas968 7 8 4 1 3 2
Pavarde969 Vardas969 9 6 6 4 1 8
Pavarde970 Vardas970 9 2 1 7 3 1
Pavarde971 Vardas971 5 3 6 3 9 6
Pavarde972 Vardas972 1 6 1 8 3 7
Pavarde973 Vardas973 6 7 9 7 8 9
Pavarde974 Vardas974 8 6 2 2 5 10
Pavarde975 Vardas975 1 1 9 2 2 2
Pavarde976 Vardas976 6 8 6 2 7 2
Pavarde977 Vardas977 3 8 1 3 10 3
Pavarde978 Vardas978 9 10 9 4 5 2
Pavarde979 Vardas979 5 7 4 2 7 7
Pavarde980 Vardas980 3 2 2 6 9 2
Pavarde981 Vardas981 6 7 5 8 4 7
Pavarde982 Vardas982 10 1 7 10 3 10
Pavarde983 Vardas983 3 9 3 7 6 1
Pavarde984 Vardas984 5 7 8 9 3 7
Pavarde985 Vardas985 9 3 3 3 10 9
Pavarde986 Vardas986 10 3 5 5 3 8
Pavarde987 Vardas987 4 8 5 2 1 7
Pavarde988 Vardas988 8 3 7 2 8 4
Pavarde989 Vardas989 5 2 1 2 10 1
Pavarde990 Vardas990 4 7 4 3 10 5
Pavarde991 Vardas991 6 8 8 4 10 3
Pavarde992 Vardas992 7 6 10 7 10 7
Pavarde993 Vardas993 4 2 10 1 1 3
Pavarde994 Vardas994 1 7 4 4 7 6
Pavarde995 Vardas995 1 8 6 6 3 5
Pavarde996 Vardas996 1 2 4 10 3 1
Pavarde997 Vardas997 10 4 4 4 2 7
Pavarde998 Vardas998 9 2 8 10 5 9
Pavarde999 Vardas999 6 4 6 7 7 4
Pavarde1000 Vardas1000 9 3 9 7 3 2
Pavarde1001 Vardas1001 4 7 8 4 8 5
Pavarde1002 Vardas1002 5 7 1 2 10 10
Pavarde1003 Vardas1003 9 4 8 7 6 8
Pavarde1004 Vardas1004 6 7 10 2 9 9
Pavarde1005 Vardas1005 5 7 5 7 3 2
Pavarde1006 Vardas1006 1 9 6 5 7 5
Pavarde1007 Vardas1007 5 5 7 3 4 5
Pavarde1008 Vardas1008 8 10 7 7 3 7
Pavarde1009 Vardas1009 3 10 7 10 2 4
Pavarde1010 Vardas1010 10 4 3 3 3 2
Pavarde1011 Vardas1011 9 7 6 8 1 8
Pavarde1012 Vardas1012 1 3 4 8 2 3
Pavarde1013 Vardas1013 10 5 9 3 7 1
Pavarde1014 Vardas1014 8 4 8 5 2 3
Pavarde1015 Vardas1015 3 3 9 3 8 5
Pavarde1016 Vardas1016 1 2 3 1 5 2
Pavarde1017 Vardas1017 10 3 3 7 3 4
Pavarde1018 Vardas1018 8 1 9 2 6 5
Pavarde1019 Vardas1019 4 8 9 6 3 9
Pavarde1020 Vardas1020 5 8 1 7 1 1
Pavarde1021 Vardas1021 10 5 1 9 4 2
Pavarde1022 Vardas1022 9 1 1 1 3 3
Pavarde1023 Vardas1023 10 10 1 1 9 9
Pavarde1024 Vardas1024 1 7 1 6 7 3
Pavarde1025 Vardas1025 8 8 4 8 3 2
Pavarde1026 Vardas1026 4 4 1 9 10 10
Pavarde1027 Vardas1027 2 1 2 3 8 1
Pavarde1028 Vardas1028 2 5 7 3 5 5
Pavarde1029 Vardas1029 8 3 9 4 8 3
Pavarde1030 Vardas1030 8 10 9 6 8 2
Pavarde1031 Vardas1031 3 3 7 8 5 7
Pavarde1032 Vardas1032 6 4 3 10 7 1
Pavarde1033 Vardas1033 3 10 2 1 4 8
Pavarde1034 Vardas1034 9 6 4 4 6 10
Pavarde1035 Vardas1035 5 8 4 2 8 10
Pavarde1036 Vardas1036 7 9 9 6 4 6
Pavarde1037 Vardas1037 7 3 8 2 7 8
Pavarde1038 Vardas1038 3 9 10 3 9 6
Pavarde1039 Vardas1039 9 6 5 2 3 3
Pavarde1040 Vardas1040 3 7 8 2 7 9
Pavarde1041 Vardas1041 2 4 8 10 3 6
Pavarde1042 Vardas1042 5 2 9 8 4 1
Pavarde1043 Vardas1043 5 8 8 6 6 1
Pavarde1044 Vardas1044 2 9 8 1 4 2
Pavarde1045 Vardas1045 3 4 4 4 9 3
Pavarde1046 Vardas1046 3 8 1 3 6 1
Pavarde1047 Vardas1047 1 8 7 7 10 8
Pavarde1048 Vardas1048 9 4 9 8 9 3
Pavarde1049 Vardas1049 8 10 6 10 8 9
Pavarde1050 Vardas1050 6 10 8 3 4 8
Pavarde1051 Vardas1051 5 5 8 1 1 7
Pavarde1052 Vardas1052 3 6 8 5 8 4
Pavarde1053 Vardas1053 7 3 2 10 5 3
Pavarde1054 Vardas1054 3 1 9 3 9 6
Pavarde1055 Vardas1055 8 4 4 8 6 5
Pavarde1056 Vardas1056 2 1 3 2 7 3
Pavarde1057 Vardas1057 1 10 3 7 1 5
Pavarde1058 Vardas1058 6 9 6 5 9 8
Pavarde1059 Vardas1059 5 1 9 1 3 8
Pavarde1060 Vardas1060 4 6 6 2 8 7
Pavarde1061 Vardas1061 1 1 2 2 1 9
Pavarde1062 Vardas1062 7 10 10 10 5 4
Pavarde1063 Vardas1063 1 5 6 10 3 2
Pavarde1064 Vardas1064 5 1 2 4 4 2
Pavarde1065 Vardas1065 4 8 8 9 3 10
Pavarde1066 Vardas1066 3 10 3 7 4 7
Pavarde1067 Vardas1067 5 7 6 4 10 7
Pavarde1068 Vardas1068 8 1 4 1 1 8
Pavarde1069 Vardas1069 10 2 10 6 4 9
Pavarde1070 Vardas1070 5 9 7 7 7 4
Pavarde1071 Vardas1071 7 7 8 1 7 4
Pavarde1072 Vardas1072 3 9 2 2 2 3
Pavarde1073 Vardas1073 6 10 8 10 9 8
Pavarde1074 Vardas1074 5 10 10 1 6 4
Pavarde1075 Vardas1075 8 1 7 8 8 6
Pavarde1076 Vardas1076 1 8 8 7 9 2
Pavarde1077 Vardas1077 9 6 10 6 4 3
Pavarde1078 Vardas1078 1 3 9 3 2 7
Pavarde1079 Vardas1079 4 3 6 9 10 9
Pavarde1080 Vardas1080 1 8 8 2 6 8
Pavarde1081 Vardas1081 2 1 5 4 4 9
Pavarde1082 Vardas1082 10 6 3 9 4 1
Pavarde1083 Vardas1083 9 1 4 9 3 7
Pavarde1084 Vardas1084 8 4 5 3 10 7
Pavarde1085 Vardas1085 1 5 9 10 10 7
Pavarde1086 Vardas1086 10 6 3 1 1 2
Pavarde1087 Vardas1087 2 5 7 8 4 8
Pavarde1088 Vardas1088 9 1 1 3 2 4
Pavarde1089 Vardas1089 3 6 9 2 1 4
Pavarde1090 Vardas1090 8 6 5 10 4 4
Pavarde1091 Vardas1091 3 2 10 1 3 3
Pavarde1092 Vardas1092 3 5 8 6 3 9
Pavarde1093 Vardas1093 8 4 4 1 4 7
Pavarde1094 Vardas1094 5 10 6 10 8 7
Pavarde1095 Vardas1095 5 3 1 1 4 2
Pavarde1096 Vardas1096 7 7 8 7 4 4
Pavarde1097 Vardas1097 2 9 6 4 7 2
Pavarde1098 Vardas1098 2 10 4 1 8 3
Pavarde1099 Vardas1099 3 8 4 9 8 4
Pavarde1100 Vardas1100 8 2 8 4 8 1
Pavarde1101 Vardas1101 9 4 1 2 2 10
Pavarde1102 Vardas1102 2 4 9 5 8 10
Pavarde1103 Vardas1103 2 4 7 5 9 2
Pavarde1104 Vardas1104 4 3 3 8 6 9
Pavarde1105 Vardas1105 5 7 10 2 8 1
Pavarde1106 Vardas1106 3 7 9 2 8 3
